"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","565","Should transfer and return SUCCESS response if currencies are different","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldTransferAndReturnSuccessResponseIfCurrenciesAreDifferentTest"
"","3848","Should not create currency wallet and return error if bank_account_id not exists","","Tue Mar 24 22:40:03 UTC 2026","passed","Tue Mar 24 22:40:07 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotCreateCurrencyWalletAndReturnErrorIfBankAccountIdNotExistsTest"
"","4954","Should refund and return SUCCESS response","","Tue Mar 24 22:40:03 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldRefundAndReturnSuccessResponseTest"
"","172","Should add deposit and return SUCCESS response","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldAddDepositAndReturnSuccessResponseTest"
"","840","Should not refund multiple times and return error if not enough money for refund","","Tue Mar 24 22:40:07 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotRefundMultipleTimesAndReturnErrorIfNotEnoughMoneyForRefundTest"
"","154","Should not add deposit and return error if currency_wallet_id not exists","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotAddDepositAndReturnErrorIfCurrencyWalletNotExistsTest"
"","275","Should not withdrawal and return error if not enough money","","Tue Mar 24 22:40:09 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotWithdrawalAndReturnErrorIfNotEnoughMoneyTest"
"","238","Should withdrawal and return SUCCESS response if currencies the same","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldWithdrawalAndReturnSuccessResponseIfCurrenciesTheSameTest"
"","5081","Should not refund and return error if not enough money for refund","","Tue Mar 24 22:40:03 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotRefundAndReturnErrorIfNotEnoughMoneyForRefundTest"
"","53","Should create bank account and return success response if user_id not exists","","Tue Mar 24 22:40:09 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldCreateBankAccountAndReturnSuccessResponseIfUserIdNotExistsTest"
"","200","Should not transfer and return error if source currency wallet not exists","","Tue Mar 24 22:40:08 UTC 2026","failed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotTransferAndReturnErrorIfSourceCurrencyWalletNotExistsTest"
"","268","Should not transfer and return error if destination currency wallet not exists","","Tue Mar 24 22:40:09 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotTransferAndReturnErrorIfDestinationCurrencyWalletNotExistsTest"
"","142","Should not withdrawal and return error if currency wallet not found","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotWithdrawalAndReturnErrorIfCurrencyWalletNotExistsTest"
"","4264","Should transfer and return SUCCESS response if currencies the same","","Tue Mar 24 22:40:03 UTC 2026","broken","Tue Mar 24 22:40:07 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldTransferAndReturnSuccessResponseIfCurrenciesTheSameTest"
"","348","Should not transfer and return error if source currency wallet not have enough money","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotTransferAndReturnErrorIfSourceCurrencyWalletNotHaveEnoughMoneyExistsTest"
"","128","Should create currency wallet and return SUCCESS response","","Tue Mar 24 22:40:08 UTC 2026","passed","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldCreateCurrencyWalletAndReturnSuccessResponseTest"
"","507","Should refund multiple times and return SUCCESS response","","Tue Mar 24 22:40:09 UTC 2026","broken","Tue Mar 24 22:40:09 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldRefundMultipleTimesAndReturnSuccessResponseTest"
"","87","Should not create bank account and return error if user_id is already taken","","Tue Mar 24 22:40:07 UTC 2026","passed","Tue Mar 24 22:40:08 UTC 2026","","Payment service kafka tests","com.arrnel.tests.tests.PaymentKafkaTest","shouldNotCreateBankAccountAndReturnErrorIfUserIdIsAlreadyTakenTest"
